Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
11.5,1,0.020960615,133.2942,1987,1,3,1,2649.884,2
12.6,3,0.07048184085069421,87.3882,1985,3,3,3,1374.2112,1
13.15,3,0.020715913,83.5566,1997,2,1,1,1268.349,3
5.465,2,0.048801674,132.1626,2007,3,2,1,1573.9512,3
14.15,3,0.07048184085069421,253.7014,2002,3,2,1,5865.0322,3
12.8,3,0.06960567599999999,261.9252,2004,2,2,1,4984.1788,3
8.655,2,0.088373591,119.3756,2002,3,2,1,1454.1072,3
12.6,2,0.035853059,176.8712,1985,3,3,3,3691.1952,3
9.3,2,0.01404119,199.1084,1999,3,1,1,396.8168,3
20.6,3,0.083473583,120.8756,2007,3,2,1,1211.756,3
12.6,2,0.07643454200000001,155.8946,1985,2,1,2,473.3838,3
19.7,2,0.08073703,197.011,1997,2,1,1,3338.987,3
14.5,2,0.07048184085069421,169.6448,2004,2,2,1,2045.3376,3
10.0,1,0.08915252800000001,147.7102,1997,2,1,1,437.4306,2
7.945,3,0.015863075,161.821,1987,1,3,1,2446.815,3
20.35,2,0.151308326,81.7276,1999,3,1,1,2030.69,3
15.85,2,0.12160972199999999,60.222,2004,2,2,1,539.298,3
16.85,2,0.023135131,44.8428,1987,1,3,1,703.0848,3
11.5,1,0.017714096000000002,132.9626,2009,3,3,4,1442.7886,2
11.1,3,0.07048184085069421,156.4604,1999,3,1,1,2376.906,3
6.635,1,0.027069402000000003,174.9396,1997,2,1,1,1744.396,2
7.81,2,0.055226755,123.1046,1997,2,1,1,871.5322,3
9.395,1,0.040124625,85.1908,2009,3,3,4,1342.2528,2
7.0,3,0.151376958,108.228,2004,2,2,1,1171.808,3
6.71,3,0.03558013,217.5166,2004,2,2,1,4572.0486,3
15.75,3,0.166513779,38.0506,2009,3,3,4,265.6542,1
19.85,1,0.06478563,123.7704,2007,3,2,1,2503.408,2
9.5,3,0.085223447,189.2872,1999,3,1,1,6050.7904,1
15.6,3,0.143915417,127.5994,2007,3,2,1,2441.4886,3
12.6,3,0.13227533800000002,123.8388,1985,2,1,2,123.8388,3
13.35,2,0.149338159,178.666,2004,2,2,1,1797.66,3
11.1,3,0.044823438,174.2054,1997,2,1,1,1926.1594,3
15.0,2,0.02681843,219.7456,1987,1,3,1,3094.6384,3
14.8,2,0.04407225,109.057,2009,3,3,4,1428.141,3
19.1,2,0.025872153,145.7418,1997,2,1,1,882.8508,3
6.825,1,0.059835659000000006,264.3226,2004,2,2,1,4229.1616,2
12.6,1,0.13027716,228.00099999999998,1985,2,1,2,1148.505,2
17.35,2,0.027653795,88.0856,1999,3,1,1,1318.2839999999999,3
9.8,3,0.04714777,102.4016,1987,1,3,1,1720.4272,3
19.35,2,0.062882112,164.1184,2007,3,2,1,2807.0128,3
18.6,3,0.152294691,98.9358,1999,3,1,1,1508.037,3
7.27,3,0.071064499,114.4518,2004,2,2,1,1366.2216,1
12.6,2,0.041726942,122.0072,2009,3,3,4,1470.0864,3
12.6,3,0.055121892,196.7768,1985,3,3,3,5912.304,3
12.65,1,0.042211119000000005,108.6938,1997,2,1,1,1393.5194,2
12.6,2,0.132500853,220.3798,1985,3,3,3,5289.1152,3
17.5,3,0.015557426000000001,184.7266,2004,2,2,1,2213.1192,3
8.06,3,0.021409913,229.7326,1999,3,1,1,6930.978,3
12.1,1,0.015497337,165.5526,2009,3,3,4,3453.5046,2
12.6,1,0.065612808,62.351000000000006,1985,3,3,3,2150.534,2
17.2,2,0.012030747,166.6184,1999,3,1,1,1155.8288,3
12.6,3,0.07560369900000001,215.1218,1985,3,3,3,3205.827,3
5.94,2,0.029372367000000003,186.7556,1997,2,1,1,3942.8676,3
16.7,3,0.070096518,217.885,1987,1,3,1,3894.93,3
7.39,1,0.120258245,141.547,2004,2,2,1,2290.3520000000003,2
20.7,2,0.07928147599999999,100.1042,2004,2,2,1,892.8378,3
12.6,1,0.09776872800000001,142.4496,1985,2,1,2,564.5984,2
12.6,2,0.104786172,172.2764,1985,3,3,3,1545.9876,3
18.2,2,0.043626605,241.4196,1998,3,3,2,482.0392,3
20.2,2,0.11783932800000001,195.21099999999998,2009,3,3,4,2356.9320000000002,3
12.6,1,0.089858447,84.5882,1985,3,3,3,2061.3168,2
12.6,2,0.185008985,42.3796,1985,2,1,2,123.8388,3
17.75,2,0.156701315,240.7538,1987,1,3,1,4566.7222,3
8.71,2,0.07048184085069421,43.5744,2007,3,2,1,498.0184,3
18.85,2,0.13908768300000002,251.7724,2007,3,2,1,3020.0688,3
20.75,3,0.089243789,192.0478,2004,2,2,1,4649.9472,3
12.5,2,0.073721115,85.6198,2004,2,2,1,610.5386,3
5.325,2,0.138679995,53.7298,1997,2,1,1,862.8768,3
12.6,3,0.24026824800000002,156.463,1985,2,1,2,312.926,3
16.75,3,0.07048184085069421,255.3988,1997,2,1,1,4625.9784,3
16.0,3,0.040911824,141.2496,1987,1,3,1,3387.5904,3
13.35,2,0.14997485800000002,179.766,2009,3,3,4,5932.278,3
11.8,2,0.026072872,99.8674,2007,3,2,1,1018.674,3
10.65,2,0.08548276099999999,231.4668,2009,3,3,4,3225.1352,3
12.1,1,0.015521768,165.8526,2007,3,2,1,3124.5994,2
9.395,3,0.099101845,105.82799999999999,2004,2,2,1,1704.4479999999999,3
19.6,1,0.025281802000000003,152.0024,2004,2,2,1,2884.2456,2
14.1,3,0.125675936,86.9198,1987,1,3,1,1133.8574,3
12.6,3,0.07204818,177.937,1985,3,3,3,6881.043000000001,3
16.5,2,0.068263916,104.79899999999999,2002,3,2,1,1238.388,3
14.3,2,0.109144085,88.2856,1998,3,3,2,175.7712,3
7.51,3,0.017425784,227.90099999999998,2004,2,2,1,459.402,3
17.25,3,0.035118834,93.412,1999,3,1,1,932.12,1
5.785,2,0.054066567,87.0856,2009,3,3,4,1406.1696,3
13.65,2,0.012823828999999998,55.5588,2007,3,2,1,916.1408,3
6.26,2,0.009883257,149.8366,1999,3,1,1,1964.7758,3
12.6,2,0.041754584,53.464,1985,3,3,3,1597.92,3
19.7,3,0.112036236,174.937,1998,3,3,2,882.185,3
19.7,2,0.161610636,255.2014,2007,3,2,1,3570.0196,3
13.65,2,0.078909166,186.72400000000002,1999,3,1,1,4474.1759999999995,3
20.1,1,0.077769768,63.0536,2009,3,3,4,980.0576,2
12.6,2,0.021951613,250.9092,1987,1,3,1,4731.1748,3
20.85,3,0.09777000400000001,222.8746,1999,3,1,1,3589.9936,3
12.6,3,0.094817105,77.9012,1985,2,1,2,75.9012,1
15.6,1,0.06672613299999999,185.8924,1997,2,1,1,3516.7556,2
5.98,3,0.043809260999999995,146.8418,2007,3,2,1,1765.7016,3
12.6,2,0.07048184085069421,184.3582,1985,2,1,2,185.7582,3
16.35,3,0.032671446,165.4842,2009,3,3,4,1492.0578,3
14.15,3,0.095378221,170.5106,1997,2,1,1,2395.5484,1
12.1,3,0.07048184085069421,145.1444,1987,1,3,1,3338.3212,1
9.895,1,0.060188932,233.0642,2002,3,2,1,6041.4692,2
8.51,1,0.016135764,195.6478,1999,3,1,1,4262.4516,2
17.0,1,0.12622018699999998,126.7362,2004,2,2,1,1258.362,2
12.6,2,0.024286377999999997,194.71099999999998,1985,3,3,3,5892.33,3
9.0,3,0.065350715,175.437,1999,3,1,1,3175.866,3
5.11,1,0.035071955,163.221,2007,3,2,1,2773.0570000000002,2
19.5,2,0.030742082999999996,85.554,1999,3,1,1,1211.756,3
9.195,3,0.015949001,84.1592,2007,3,2,1,1238.388,3
16.7,2,0.038496166,147.5102,1987,1,3,1,5540.7876,3
19.0,1,0.017746826,210.8244,1999,3,1,1,2540.6928,2
12.3,3,0.11127459099999999,35.0874,1997,2,1,1,458.7362,3
12.6,3,0.065272284,256.1646,1985,3,3,3,3349.6398,3
14.15,3,0.183472595,82.0276,2004,2,2,1,1624.5520000000001,1
12.6,1,0.08918772,128.9678,1985,2,1,2,254.3356,2
10.395,3,0.030281542999999998,116.3176,2009,3,3,4,1259.6936,3
17.0,1,0.211306673,125.1362,1998,3,3,2,251.6724,2
15.85,2,0.061190964,47.1744,1999,3,1,1,996.0368,3
10.195,3,0.10730767699999999,149.8076,1987,1,3,1,2217.114,3
12.6,3,0.067441726,57.4272,1985,2,1,2,111.8544,3
6.57,3,0.066338717,261.4278,2009,3,3,4,4165.2448,1
8.43,3,0.07048184085069421,195.3768,2007,3,2,1,1576.6144,1
7.39,1,0.12052492199999999,142.247,2002,3,2,1,2433.499,2
16.0,3,0.061192210999999996,224.1404,2007,3,2,1,4725.8484,3
13.1,3,0.075056542,76.0354,1999,3,1,1,601.8832,3
12.6,1,0.017556795,129.9626,1985,3,3,3,3410.2276,2
13.5,2,0.129077455,95.2068,2002,3,2,1,583.2408,3
20.6,2,0.047896392999999995,185.8556,1987,1,3,1,1689.8004,3
15.2,3,0.021240491,216.9824,1999,3,1,1,4804.4128,3
12.6,3,0.031743707,179.1344,1985,3,3,3,1605.9096,3
5.88,3,0.003612411,154.1998,2007,3,2,1,3537.3954,1
6.03,3,0.022796177999999997,178.1028,2009,3,3,4,1416.8224,1
12.6,2,0.133279499,112.6202,1985,2,1,2,675.1212,3
18.85,1,0.016132592,130.2626,1999,3,1,1,3016.7398,2
7.68,1,0.152429537,85.5224,1987,1,3,1,1278.336,2
15.35,1,0.035348491,124.67299999999999,2007,3,2,1,2093.9410000000003,2
13.1,3,0.020903193,119.2782,1999,3,1,1,3098.6332,3
10.1,1,0.054853377,198.6084,2009,3,3,4,2182.4924,2
12.6,2,0.10697116699999999,44.7744,1985,2,1,2,135.8232,3
12.65,3,0.035482562,231.40099999999998,2002,3,2,1,2526.7110000000002,3
14.6,2,0.04292307099999999,109.8254,1987,1,3,1,1627.881,3
11.1,2,0.036174285,176.0712,2009,3,3,4,1581.9408,3
12.6,2,0.033597374,197.2426,1985,3,3,3,3163.8816,3
8.63,2,0.028320655,172.5422,1999,3,1,1,2241.7486,3
9.6,1,0.07048184085069421,163.9184,2004,2,2,1,4293.0784,2
19.6,3,0.056744064000000004,55.6614,1998,3,3,2,165.7842,1
19.35,2,0.039990314,165.0868,1999,3,1,1,982.7208,1
14.0,3,0.030155223999999998,214.7192,2002,3,2,1,3020.0688,3
12.15,3,0.062541552,34.3532,2009,3,3,4,251.6724,3
8.195,3,0.031403441000000004,93.8462,1997,2,1,1,647.8234,3
8.325,3,0.029845242999999997,41.6138,2002,3,2,1,284.2966,3
7.475,3,0.149125615,241.6854,2009,3,3,4,6042.135,3
12.6,2,0.170382726,45.2718,1985,2,1,2,47.2718,3
6.385,3,0.083768522,109.8596,1987,1,3,1,3235.788,1
12.6,2,0.11679368400000001,41.0112,1985,2,1,2,42.6112,3
18.5,2,0.062205112,148.3418,1987,1,3,1,1765.7016,3
11.5,3,0.0463847,118.9124,2007,3,2,1,1540.6612,3
7.93,1,0.07142564700000001,45.9086,2009,3,3,4,1070.6064,2
12.6,3,0.033929133,154.3972,1985,2,1,2,311.5944,1
13.65,3,0.036033639,183.7924,2002,3,2,1,2591.2936,3
12.35,2,0.158337479,157.9946,1987,1,3,1,3313.6866,3
14.0,3,0.030140981,216.0192,1999,3,1,1,2588.6304,3
9.6,1,0.024515221,189.2214,1999,3,1,1,3956.8494,2
14.0,2,0.105125569,143.2812,2004,2,2,1,3277.0676,3
8.89,3,0.00547348,100.5016,2004,2,2,1,1315.6208,3
16.85,2,0.13338539800000002,109.8544,1998,3,3,2,223.7088,3
12.6,1,0.047098175,75.5354,1985,2,1,2,150.4708,2
7.05,2,0.055548003,225.3088,2004,2,2,1,5816.4288,3
17.1,3,0.128614205,111.6886,1999,3,1,1,1556.6404,3
12.6,3,0.047551567999999995,249.1092,1985,3,3,3,8217.3036,3
19.7,3,0.066879757,174.437,1987,1,3,1,1587.933,3
16.1,2,0.160379061,33.6558,2009,3,3,4,203.7348,3
11.3,2,0.054861393,96.9094,2007,3,2,1,952.0939999999999,3
6.035,3,0.141542481,153.1998,2002,3,2,1,1537.9979999999998,3
17.6,2,0.053397642,46.706,2009,3,3,4,699.09,3
6.675,1,0.021710275,34.9874,2002,3,2,1,247.0118,2
15.5,2,0.075688032,262.9568,1987,1,3,1,1845.5976,3
9.395,3,0.045340279000000004,85.025,1999,3,1,1,2080.625,3
16.1,3,0.10014945900000001,78.4328,1987,1,3,1,1158.492,3
15.0,2,0.162348584,185.9266,2007,3,2,1,4610.665,3
9.6,3,0.036341539,142.9154,1999,3,1,1,3261.7542,3
14.1,3,0.087920675,228.5668,1987,1,3,1,1151.8339999999998,1
11.5,2,0.042087749,192.68200000000002,2002,3,2,1,3861.64,3
12.1,3,0.016921927,178.36599999999999,2007,3,2,1,4314.384,1
7.42,3,0.020423549,249.0092,1999,3,1,1,2988.1104,3
15.1,3,0.17383312899999998,196.511,2002,3,2,1,4713.8640000000005,3
12.6,2,0.256152243,151.005,1985,2,1,2,149.805,3
9.285,2,0.021002641000000002,161.1578,2004,2,2,1,4011.445,3
7.855,2,0.07048184085069421,220.1482,2009,3,3,4,4600.0122,3
12.6,2,0.091780142,182.5266,1985,3,3,3,6454.931,3
12.85,3,0.033220169,196.6768,1997,2,1,1,2759.0752,3
13.8,3,0.14123493199999998,263.7884,1987,1,3,1,5564.7564,3
15.0,3,0.19899855,226.5694,1998,3,3,2,913.4776,3
10.8,3,0.049709624,246.8144,2004,2,2,1,2450.144,3
14.3,2,0.065153295,88.4856,1987,1,3,1,1406.1696,3
9.8,2,0.015087112,250.1408,2004,2,2,1,4005.4528,3
11.5,2,0.037782943,106.6254,2007,3,2,1,325.5762,3
9.21,3,0.008782561,119.8414,2002,3,2,1,1340.2554,3
12.6,1,0.14272811300000002,95.141,1985,3,3,3,2510.0660000000003,2
10.0,1,0.073493831,118.344,1999,3,1,1,1797.66,2
18.5,3,0.025907416000000003,87.7172,2007,3,2,1,802.9548,3
20.6,2,0.046280998,177.4344,2007,3,2,1,1962.7784,3
9.3,1,0.044624064000000005,245.4802,1987,1,3,1,3193.8426,2
11.395,1,0.009898492,48.8034,2002,3,2,1,777.6544,2
11.8,3,0.189689886,184.3924,1998,3,3,2,370.1848,1
8.01,3,0.070189131,37.9532,1987,1,3,1,826.9236,1
15.0,3,0.119374946,229.3694,2009,3,3,4,5024.1268,3
13.35,3,0.065215312,93.4804,2009,3,3,4,1102.5648,3
12.6,2,0.095635061,130.7942,1985,3,3,3,3047.3666,3
12.6,2,0.216107535,86.8514,1985,2,1,2,354.2056,3
10.5,3,0.048009080999999995,157.0946,2004,2,2,1,2209.1244,1
21.25,3,0.019533098,120.4756,2007,3,2,1,1938.8096,3
17.0,2,0.026568875,142.047,1997,2,1,1,3149.2340000000004,3
9.3,3,0.111127966,63.1826,1987,1,3,1,2002.0606,3
15.7,3,0.03723211,183.1634,1997,2,1,1,5634.6654,1
15.75,3,0.140603316,252.8382,1997,2,1,1,6308.455,1
12.6,1,0.07536886799999999,35.2532,1985,3,3,3,970.7364,2
14.5,2,0.063962842,263.1594,1999,3,1,1,2616.594,3
12.6,2,0.102830104,172.6422,1985,2,1,2,344.8844,3
12.6,1,0.01031535,208.4954,1985,3,3,3,3751.1172,2
7.1,3,0.110633958,173.808,2007,3,2,1,1211.756,3
14.5,2,0.07048184085069421,159.3262,2004,2,2,1,2864.2716,3
17.35,3,0.014721578999999999,73.1038,2002,3,2,1,886.8456,3
18.0,1,0.019465205,128.6994,2009,3,3,4,2441.4886,2
6.615,2,0.091895319,248.6408,1987,1,3,1,3504.7712,3
12.6,2,0.118535581,256.3988,1985,2,1,2,256.9988,3
11.5,2,0.037646623,107.5254,2002,3,2,1,325.5762,3
19.1,1,0.092060694,183.7608,1999,3,1,1,4777.7808,2
12.6,3,0.04765803,188.3898,1985,3,3,3,5238.5144,3
7.05,2,0.05587277,222.1088,2007,3,2,1,4026.7584,3
12.6,1,0.017295906,47.1034,1985,2,1,2,145.8102,2
16.35,1,0.02844314,98.141,1998,3,3,2,386.164,2
18.35,2,0.094296835,84.3882,1997,2,1,1,1116.5466,3
9.105,1,0.064410783,33.39,1998,3,3,2,33.29,2
7.63,2,0.13468429199999998,47.0402,2004,2,2,1,1470.0864,3
12.6,3,0.029299175,140.31799999999998,1985,2,1,2,139.81799999999998,3
12.6,3,0.210021713,44.2744,1985,2,1,2,90.5488,3
7.55,3,0.027224917,152.934,2002,3,2,1,2450.144,3
12.6,1,0.021184746,189.553,1985,2,1,2,379.506,2
5.5,1,0.047059015999999995,100.1016,1987,1,3,1,2125.2336,2
7.59,2,0.14526636,172.908,1999,3,1,1,6231.888000000001,3
9.5,3,0.041851461,31.49,1987,1,3,1,466.06,1
6.11,2,0.152262171,44.4086,2002,3,2,1,1159.8236,1
5.655,3,0.085757338,164.75,2007,3,2,1,1498.05,3
7.285,3,0.049954435,156.5288,2004,2,2,1,2356.9320000000002,3
10.65,1,0.048762383,165.2526,1999,3,1,1,3946.8624,2
17.7,2,0.07048184085069421,46.8034,2007,3,2,1,923.4646,3
12.8,3,0.075996742,97.141,1987,1,3,1,2799.6890000000003,3
19.85,1,0.07048184085069421,126.1704,2009,3,3,4,1877.556,2
15.7,2,0.204984538,111.0544,1998,3,3,2,223.7088,3
15.6,3,0.17357316399999997,114.4518,2007,3,2,1,2390.8878,3
9.8,2,0.056339618,84.2908,1987,1,3,1,755.0172,3
19.5,1,0.014262413,57.1614,1987,1,3,1,331.5684,2
16.2,3,0.03338006,74.0696,1997,2,1,1,1416.8224,1
17.6,2,0.016024651,44.0402,2004,2,2,1,597.2226,3
13.6,3,0.11830085,196.2136,2007,3,2,1,1944.136,3
18.85,1,0.16755220199999998,193.1136,2004,2,2,1,2332.9632,2
15.1,2,0.067181098,258.8304,1999,3,1,1,5424.9384,3
17.35,1,0.07048184085069421,79.2618,2009,3,3,4,966.7416,2
12.6,2,0.07048184085069421,169.87900000000002,1985,2,1,2,339.55800000000005,3
20.7,3,0.021431133999999998,157.0288,1997,2,1,1,2199.8032,3
13.5,2,0.068256316,60.9562,2007,3,2,1,533.3058,3
12.6,1,0.07048184085069421,40.348,1985,2,1,2,79.896,2
12.6,2,0.014143673,187.3872,1985,3,3,3,2836.308,3
13.1,3,0.075563757,168.1158,2004,2,2,1,2005.3896,3
12.15,3,0.018439138,254.7698,1999,3,1,1,5073.396,3
12.6,2,0.07462029099999999,120.1782,1985,2,1,2,357.5346,3
12.6,2,0.041370245,46.2376,1985,3,3,3,814.9392,3
12.6,2,0.020312313999999998,98.1042,1985,3,3,3,2777.7176,3
12.6,3,0.12853255800000002,34.2216,1985,2,1,2,173.108,3
15.1,3,0.055195460999999994,216.1166,2004,2,2,1,5007.4818,3
16.7,3,0.022065676,110.5886,1997,2,1,1,1556.6404,3
14.65,1,0.011212719,55.6614,2002,3,2,1,1049.9666,2
13.3,3,0.063925726,151.8708,2007,3,2,1,1655.1788,3
20.1,1,0.034848629,118.6782,2007,3,2,1,2502.7422,2
14.3,2,0.07048184085069421,89.8856,2009,3,3,4,1406.1696,3
7.42,3,0.02050719,249.7092,2007,3,2,1,7719.2852,3
12.6,3,0.025960174,214.885,1985,3,3,3,4976.855,3
9.5,3,0.085020342,188.7872,1987,1,3,1,1701.7848,1
7.075,3,0.097660814,141.8128,1998,3,3,2,143.8128,3
12.6,3,0.111654545,157.063,1985,2,1,2,312.926,3
7.96,3,0.07048184085069421,160.7894,2007,3,2,1,3235.788,3
6.135,3,0.115265695,160.5236,2002,3,2,1,2094.6068,1
14.6,2,0.043133816,109.7254,2009,3,3,4,651.1524,3
14.3,2,0.049676157,212.4586,1997,2,1,1,3799.0548,3
12.6,1,0.17683435100000003,172.1422,1985,3,3,3,5000.8238,2
12.6,3,0.103918113,100.67,1985,2,1,2,399.48,3
8.315,2,0.035644325,147.1444,2002,3,2,1,870.8664,3
10.1,3,0.279783532,241.8512,1998,3,3,2,484.7024,1
9.895,2,0.048738014,262.1278,1999,3,1,1,3904.917,3
11.5,2,0.020686161,85.054,2007,3,2,1,1731.08,3
18.25,3,0.07934200599999999,226.0062,1999,3,1,1,1805.6496,3
4.635,3,0.14088911099999998,127.0994,1997,2,1,1,1927.491,3
18.5,2,0.06224514900000001,145.8418,2004,2,2,1,5591.3884,3
5.365,2,0.140811559,173.5764,2009,3,3,4,2061.3168,3
6.095,1,0.08152738,140.3154,2009,3,3,4,1843.6002,2
12.6,1,0.058198140999999995,110.4544,1985,3,3,3,4250.4672,2
16.75,3,0.081446638,257.0988,1999,3,1,1,6424.97,3
21.25,3,0.019462623000000002,120.8756,2002,3,2,1,1575.2828,3
12.6,1,0.072317217,230.2668,1985,3,3,3,8062.838000000001,2
12.1,3,0.020684919,148.5734,2007,3,2,1,1336.2606,3
15.1,3,0.087604871,242.2512,1998,3,3,2,484.7024,3
8.6,2,0.07048184085069421,131.531,1999,3,1,1,2466.7889999999998,3
17.6,3,0.041681059,164.2526,1999,3,1,1,1315.6208,1
15.35,1,0.015676231000000002,144.047,1997,2,1,1,286.29400000000004,2
8.26,3,0.034397781,115.7834,2004,2,2,1,2073.3012,1
6.57,1,0.096880574,191.482,1997,2,1,1,5020.1320000000005,2
11.6,3,0.017817285,177.0686,2009,3,3,4,1422.1488,3
20.35,2,0.014909465,232.3958,2007,3,2,1,6076.0908,3
12.15,1,0.07048184085069421,254.90400000000002,1997,2,1,1,4048.0640000000003,2
17.35,2,0.041439718,93.7804,1987,1,3,1,2848.2924,3
7.0,3,0.15140558699999998,107.728,1997,2,1,1,2024.0320000000002,3
8.5,3,0.097803261,50.5324,1987,1,3,1,882.8508,3
12.6,1,0.196659953,125.8046,1985,2,1,2,249.0092,2
14.5,2,0.041313203,42.0454,1999,3,1,1,377.5086,3
9.195,2,0.13065744199999998,106.4596,1998,3,3,2,215.7192,3
17.75,2,0.029700017999999998,140.3838,1999,3,1,1,1404.838,3
8.775,3,0.07048184085069421,111.3228,1999,3,1,1,1436.7964,3
16.7,2,0.070312473,189.6214,2007,3,2,1,2826.321,3
15.2,3,0.019064377,238.2248,1999,3,1,1,3555.3720000000003,3
20.5,3,0.020605032,91.083,1997,2,1,1,539.298,3
12.6,1,0.07048184085069421,115.2176,1985,3,3,3,1030.6584,2
5.21,1,0.011072173000000001,257.8962,2007,3,2,1,4402.9354,2
10.3,2,0.07048184085069421,115.7176,2007,3,2,1,1717.764,3
18.25,3,0.060342304000000006,165.9526,1999,3,1,1,1644.526,3
21.25,1,0.113833823,232.83,2002,3,2,1,1398.18,2
8.6,1,0.032615377,142.9154,2004,2,2,1,992.7078,2
10.3,2,0.024935297000000002,172.0422,1999,3,1,1,3966.1706,3
9.5,3,0.07434526799999999,251.9724,1997,2,1,1,3523.4136,3
9.3,3,0.042283454000000005,125.4388,2004,2,2,1,3715.164,1
9.195,2,0.047387144000000006,50.8666,2007,3,2,1,871.5322,3
7.68,1,0.152865879,84.9224,2002,3,2,1,1619.2256,2
12.6,1,0.163148041,116.6124,1985,3,3,3,3199.8348,2
12.1,3,0.02984176,144.4444,2002,3,2,1,3628.61,1
11.6,3,0.038511676,57.7272,2004,2,2,1,503.3448,3
9.695,2,0.04762278599999999,246.2144,2009,3,3,4,3675.216,3
12.0,3,0.07554831,121.9388,1997,2,1,1,3219.8088,3
19.0,3,0.067447572,132.9626,1997,2,1,1,1967.4389999999999,3
6.38,3,0.03187163,179.5344,1987,1,3,1,4103.9912,3
20.5,2,0.112638016,195.5478,2002,3,2,1,3874.9559999999997,3
12.6,2,0.056192276,103.1648,1985,3,3,3,1973.4312,3
5.695,2,0.06797671,257.4988,2009,3,3,4,3083.9856,3
19.2,2,0.142189843,153.8314,1998,3,3,2,155.1314,3
20.35,2,0.014813268000000001,234.9958,1987,1,3,1,5842.395,3
9.195,1,0.080442371,107.7622,1998,3,3,2,105.8622,2
17.85,3,0.03781972,191.6188,2004,2,2,1,2475.4444,1
12.6,3,0.092145264,120.7098,1985,3,3,3,3735.8038,3
14.6,1,0.025702994,199.9084,1997,2,1,1,2380.9008,2
10.195,2,0.012483408,195.41099999999997,2002,3,2,1,2749.7540000000004,3
17.85,3,0.07048184085069421,148.005,2009,3,3,4,898.83,3
7.5,1,0.036204764,176.1028,1987,1,3,1,1948.1308,2
6.59,1,0.026238087,121.6098,2002,3,2,1,2410.196,2
10.895,3,0.137584599,262.2568,2007,3,2,1,3954.8520000000003,3
12.6,3,0.080741927,220.8798,1985,3,3,3,6170.6344,3
14.6,1,0.059741172,179.6976,2007,3,2,1,5070.7328,2
12.6,2,0.214423791,111.6544,1985,2,1,2,335.5632,3
9.6,3,0.051677050999999995,258.062,2009,3,3,4,2856.282,3
12.6,3,0.16845554899999998,211.0612,1985,2,1,2,418.1224,3
10.3,2,0.07048184085069421,189.053,2002,3,2,1,5313.084,3
17.0,2,0.016055615,228.4352,2007,3,2,1,8245.2672,3
8.645,3,0.021619563999999997,50.6982,1999,3,1,1,736.3748,3
16.0,2,0.173027688,155.2972,1999,3,1,1,3583.3356,3
6.155,2,0.09504547599999999,213.456,2009,3,3,4,2556.672,3
13.85,2,0.025891587999999997,165.12099999999998,2004,2,2,1,2936.178,3
12.6,2,0.205484395,198.011,1985,2,1,2,392.82199999999995,3
13.1,3,0.037793818,173.8054,2007,3,2,1,2801.6864,3
12.6,1,0.045002624000000005,196.5084,1985,2,1,2,198.4084,2
11.8,3,0.054460571,77.0012,2007,3,2,1,2277.036,1
15.5,2,0.075736746,265.5568,2004,2,2,1,4482.1656,3
14.15,1,0.014719325,196.91099999999997,1998,3,3,2,392.82199999999995,2
12.6,1,0.066828857,114.186,1985,3,3,3,1924.162,2
12.6,2,0.23653561,184.1924,1985,2,1,2,185.0924,3
20.7,3,0.04903471,39.9506,2007,3,2,1,872.8638,3
15.2,3,0.035497039,216.7824,1998,3,3,2,436.7648,3
11.5,1,0.017638893,132.7626,2004,2,2,1,2885.5772,2
21.25,3,0.01945343,120.8756,1999,3,1,1,1454.1072,3
14.1,3,0.11326743,54.5956,1997,2,1,1,1037.3164,3
9.395,2,0.10971346400000001,41.3112,2007,3,2,1,255.6672,1
12.6,2,0.07048184085069421,130.531,1985,3,3,3,5582.733,3
7.895,2,0.094952408,101.1332,2009,3,3,4,1332.9316,3
14.0,1,0.029026218,131.33100000000002,2007,3,2,1,3635.268,2
5.365,2,0.140123575,172.0764,1987,1,3,1,2748.4224,3
16.35,3,0.03272295,165.7842,2007,3,2,1,1823.6262,3
15.75,1,0.13583682800000002,100.37,2007,3,2,1,1298.31,2
7.5,1,0.036382524,177.9028,2009,3,3,4,1416.8224,2
14.8,3,0.07048184085069421,189.3846,1987,1,3,1,4777.115,3
7.07,3,0.09420101800000001,115.8834,2007,3,2,1,1036.6506,3
20.5,1,0.143506376,34.719,1999,3,1,1,768.9989999999999,2
12.6,2,0.13334711900000001,193.0794,1985,2,1,2,975.3969999999999,3
18.0,3,0.124428516,119.9124,2004,2,2,1,948.0992,3
9.5,2,0.221856492,231.8668,1998,3,3,2,230.3668,3
15.0,1,0.07131206400000001,125.7362,1987,1,3,1,3020.0688,2
20.1,2,0.022425236,226.3036,1997,2,1,1,910.8144,3
11.0,2,0.133352623,219.7798,1999,3,1,1,2644.5576,3
18.7,1,0.046079558,151.5682,2004,2,2,1,1982.0866,2
12.6,1,0.07048184085069421,64.2168,1985,3,3,3,1278.336,2
15.15,2,0.066446521,147.976,2009,3,3,4,732.38,3
14.1,3,0.066979957,196.7084,1999,3,1,1,3174.5344,3
8.42,1,0.187918654,65.4168,1998,3,3,2,127.8336,2
12.6,3,0.051924192,121.0072,1985,3,3,3,2940.1728,3
12.6,3,0.054806734,145.1444,1985,3,3,3,3918.8988,3
8.27,1,0.018813601,237.988,1997,2,1,1,7190.64,2
