Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDY01,11.8,0.17054823800000002,Canned,113.8834,OUT049,1999,1382.2008,14,1.0006230380203376,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDG60,20.35,0.060794097000000005,Baking Goods,233.6616,OUT049,1999,2577.9776,14,0.9310779316478435,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDL22,16.85,0.036446751,Snack Foods,90.3488,OUT049,1999,996.0368,14,0.9237238239430733,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRK01,7.63,0.061188147000000005,Soft Drinks,94.0436,OUT045,2002,1134.5232,11,0.9241603461773782,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FDO12,15.75,0.05488482099999999,Baking Goods,195.3452,OUT013,1987,1761.7068,26,1.3299487922307862,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX12,18.2,0.026064486,Baking Goods,241.8196,OUT046,1997,4097.3332,16,1.1717954724328838,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR28,13.85,0.025936747000000003,Frozen Foods,164.921,OUT049,1999,2609.936,14,0.931077941648043,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDH57,10.895,0.035949725,Fruits and Vegetables,132.9284,OUT017,2007,3295.71,6,0.879676618124296,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC04,15.6,0.045168898,Dairy,242.9854,OUT018,2009,2175.1686,4,0.9260469261132291,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCI06,11.3,0.04767798,Household,181.46599999999998,OUT013,1987,3775.086,26,0.8740008592518366,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NCY53,20.0,0.058812134,Health and Hygiene,111.6544,OUT017,2007,1565.9616,6,1.0333086592315015,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDR22,19.35,0.018667601000000002,Snack Foods,112.9544,OUT017,2007,2908.2144,6,0.9348909584409686,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM33,15.6,0.087646694,Snack Foods,221.5798,OUT013,1987,5509.495,26,1.0272169779606801,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO57,20.75,0.19033746,Snack Foods,159.4578,OUT019,1985,160.4578,28,1.5315371960738176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO56,10.195,0.045165795999999994,Fruits and Vegetables,118.4808,OUT018,2009,1640.5312,4,0.8782920651392533,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO58,19.599999999999998,0.039385518,Snack Foods,164.8526,OUT027,1985,2631.2416,28,0.9178236800589181,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDQ45,9.5,0.010914988,Snack Foods,183.8608,OUT035,2004,2572.6512,9,1.141820006601955,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDO60,20.0,0.034203092000000004,Baking Goods,43.3086,OUT027,1985,624.5204,28,1.0321817792271695,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDI34,10.65,0.085268317,Snack Foods,229.7668,OUT049,1999,3916.2356,14,0.9237238336289731,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ26,15.299999999999999,0.08435471300000001,Canned,215.5218,OUT027,1985,4915.6014,28,0.9544539627185111,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDV08,7.35,0.028571132000000003,Fruits and Vegetables,40.8454,OUT013,1987,587.2356,26,1.2832787577611195,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
DRD60,15.7,0.037383778,Soft Drinks,179.7634,OUT018,2009,1817.634,4,0.9260469339059443,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDX20,7.365000000000001,0.042354152,Fruits and Vegetables,227.27200000000002,OUT027,1985,7017.531999999999,28,0.9178236778931194,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDG59,15.85,0.043410693,Starchy Foods,39.4164,OUT018,2009,154.4656,4,1.0316823130837047,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN58,13.8,0.056872392,Snack Foods,231.1984,OUT046,1997,5097.3648,16,0.9990697443638997,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDV48,9.195,0.051573903,Baking Goods,79.8644,OUT013,1987,785.6439999999999,26,1.036097089037514,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA15,9.3,0.016113019,Dairy,248.8092,OUT017,2007,5976.2208,6,0.9348909682284495,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDI19,15.1,0.052295514,Meat,242.9512,OUT013,1987,4847.024,26,1.0414585575846653,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX19,19.1,0.09712786699999999,Fruits and Vegetables,234.4958,OUT018,2009,1635.8706,4,0.9334195306120618,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO52,11.6,0.077284566,Frozen Foods,172.4106,OUT049,1999,4277.765,14,1.0006230413674726,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCO05,7.27,0.046653872,Health and Hygiene,98.6384,OUT045,2002,1970.7679999999998,11,0.9315179196095074,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCP17,19.35,0.02775746,Health and Hygiene,62.5168,OUT049,1999,1534.0032,14,1.2863096886941479,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDK56,9.695,0.0,Fruits and Vegetables,186.7898,OUT010,1998,561.2694,15,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCG43,20.2,0.0,Household,94.1462,OUT046,1997,832.9158,16,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
DRM59,5.880000000000001,0.003574698,Hard Drinks,154.6998,OUT027,1985,3229.7958,28,0.917823638190543,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA47,10.5,0.11733375,Baking Goods,164.12099999999998,OUT017,2007,2773.0570000000002,6,1.0336461916706936,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY20,12.5,0.081684728,Fruits and Vegetables,92.3488,OUT013,1987,1177.1344,26,0.9215224129176627,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ22,9.394999999999998,0.07926174400000001,Snack Foods,81.825,OUT019,1985,83.225,28,1.6148105880674195,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDB52,17.75,0.030410272999999998,Dairy,256.0672,OUT013,1987,2045.3376,26,0.9215224034314118,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCS29,9.0,0.069938838,Health and Hygiene,264.8884,OUT017,2007,2914.8724,6,0.8796766135301803,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
DRC12,17.85,0.037885682999999996,Soft Drinks,190.4188,OUT049,1999,952.0939999999999,14,1.0006230307852428,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDP13,8.1,0.235183205,Canned,41.548,OUT019,1985,79.896,28,1.5103918559301297,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRF23,4.61,0.123151947,Hard Drinks,175.2396,OUT018,2009,2093.2752,4,1.040940938066097,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB56,8.75,0.074565098,Fruits and Vegetables,186.8556,OUT013,1987,7322.4684,26,1.1399044958800777,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ47,7.155,0.169137707,Breads,35.2874,OUT017,2007,388.1614,6,0.8796766148839348,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY39,5.305,0.0,Meat,182.0608,OUT027,1985,7717.9536,28,0.0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY36,12.3,0.009429611999999999,Baking Goods,71.33800000000001,OUT045,2002,1098.57,11,0.8765027377058204,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCM17,7.93,0.07107667200000001,Health and Hygiene,44.9086,OUT013,1987,802.9548,26,0.9288589834462282,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
DRN35,8.01,0.070234306,Hard Drinks,34.9532,OUT035,2004,539.298,9,0.929456821663059,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDK22,9.8,0.043663452,Snack Foods,217.185,OUT010,1998,432.77,15,1.5424471425862378,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDI07,12.349999999999998,0.059110912,Meat,199.3426,OUT019,1985,395.4852,28,1.799014139635971,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRK37,5.0,0.0,Soft Drinks,190.453,OUT010,1998,379.506,15,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCP05,19.6,0.042324556,Health and Hygiene,150.9024,OUT010,1998,303.6048,15,2.2564727994448566,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCD42,16.5,0.012657493999999998,Health and Hygiene,36.3506,OUT049,1999,872.8638,14,1.0286232205195862,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDW11,12.6,0.048857925,Breads,61.0194,OUT049,1999,1052.6298,14,0.931077926452087,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDI14,14.1,0.09018502699999999,Canned,140.2496,OUT017,2007,2681.8424,6,1.0047208958726517,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCY42,6.38,0.015186146000000001,Household,144.947,OUT049,1999,3435.528,14,0.9237238045743794,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDV26,20.25,0.0,Dairy,194.2794,OUT049,1999,4291.7468,14,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX15,17.2,0.155541973,Meat,159.7578,OUT027,1985,641.8312,28,0.99423170592082,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
NCG07,12.3,0.052502049,Household,190.85299999999998,OUT046,1997,4364.319,16,0.9222899127971153,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDC44,15.6,0.172596885,Fruits and Vegetables,114.8518,OUT046,1997,2163.1842,16,1.0369034877578478,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDC47,15.0,0.118868155,Snack Foods,229.4694,OUT035,2004,5937.6044,9,0.8745633907915318,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCK53,11.6,0.037639672,Health and Hygiene,98.4042,OUT049,1999,1388.8588,14,0.9596232818619536,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDY49,17.2,0.021031586,Canned,164.7184,OUT019,1985,495.3552,28,1.614810594365189,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
NCM07,9.394999999999998,0.06996801799999999,Others,83.9908,OUT019,1985,167.7816,28,1.6148105842996543,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDR47,17.85,0.087963415,Breads,193.3794,OUT017,2007,4291.7468,6,1.030563074029963,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS59,14.8,0.043885147,Breads,108.757,OUT035,2004,1867.569,9,0.8745633955908454,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRK47,7.905,0.064163983,Hard Drinks,229.9694,OUT049,1999,4567.388,14,0.9310779369367611,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDZ27,7.9350000000000005,0.0,Dairy,51.235,OUT019,1985,49.935,28,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDE36,5.259999999999999,0.0,Baking Goods,165.5868,OUT027,1985,5404.9644,28,0.0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDM51,11.8,0.02592132,Meat,101.9674,OUT035,2004,1731.7458,9,1.02457278696018,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY48,14.0,0.023734872,Baking Goods,103.2332,OUT046,1997,1845.5976,16,0.9222899188261331,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDA35,14.85,0.053921264,Baking Goods,123.0072,OUT049,1999,1960.1152,14,1.0006230411835388,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCL31,7.39,0.12077096300000001,Others,143.447,OUT018,2009,2290.3520000000003,4,0.9260469369460093,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDC47,15.0,0.118791698,Snack Foods,229.9694,OUT013,1987,4339.0186,26,0.8740008642412564,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDI26,5.9399999999999995,0.034717799,Canned,179.4344,OUT027,1985,6066.7696,28,0.9178236958281375,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDQ16,19.7,0.041823046,Frozen Foods,108.0912,OUT045,2002,1965.4416,11,0.924160348483102,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDK15,10.8,0.164724567,Meat,98.4042,OUT010,1998,99.2042,15,1.4641166686316263,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCO53,16.2,0.174336148,Health and Hygiene,184.0608,OUT027,1985,6431.628000000001,28,1.1363659519335993,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDG12,6.634999999999999,0.006295472,Baking Goods,122.4098,OUT027,1985,3735.8038,28,1.278498080128911,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDU28,19.2,0.093463546,Frozen Foods,189.1214,OUT027,1985,2261.0568,28,0.9539191560958016,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDI20,19.099999999999998,0.067520165,Fruits and Vegetables,211.3586,OUT019,1985,422.1172,28,1.5315371930017723,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRN37,9.6,0.16118210300000002,Soft Drinks,165.3158,OUT010,1998,334.2316,15,1.773951841025419,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDD28,10.695,0.053296868,Frozen Foods,59.6904,OUT046,1997,937.4464,16,1.160863053780946,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP31,21.1,0.161474419,Fruits and Vegetables,62.9168,OUT035,2004,1086.5856,9,0.998880838066977,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRD27,18.75,0.041740624,Dairy,98.3042,OUT019,1985,198.4084,28,2.031620093781937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRF01,5.655,0.30654284800000003,Soft Drinks,147.3102,OUT019,1985,291.6204,28,1.6783470483940148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRD25,6.135,0.079293753,Soft Drinks,111.286,OUT018,2009,2263.72,4,0.9624832442195822,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDD53,16.2,0.044472637,Frozen Foods,43.3454,OUT017,2007,922.7988,6,0.9639236204730042,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDQ24,15.7,0.073816097,Baking Goods,253.4724,OUT045,2002,2013.3792,11,1.029861156608128,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY49,17.2,0.012080016,Canned,164.4184,OUT017,2007,2641.8944,6,0.9275067423303689,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCP18,12.15,0.02859825,Household,150.4708,OUT046,1997,2257.062,16,0.9222899286008238,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
FDT07,5.82,0.076944658,Fruits and Vegetables,257.133,OUT027,1985,7433.656999999999,28,1.0227997425369848,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDG46,8.63,0.055084019000000005,Snack Foods,114.7518,OUT010,1998,455.4072,15,1.4641166578108866,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDH50,15.0,0.162093059,Canned,182.5266,OUT018,2009,1290.9862,4,1.1465472307753075,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDS40,15.349999999999998,0.024546147999999997,Frozen Foods,34.619,OUT019,1985,36.619,28,1.6783470259054303,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDZ60,20.5,0.118783796,Baking Goods,108.5596,OUT027,1985,1725.7536,28,0.9095813731529074,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDG38,8.975,0.052836075999999996,Canned,86.6224,OUT045,2002,1619.2256,11,1.039307956756857,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDG31,12.15,0.037889224,Meat,64.7826,OUT035,2004,904.1564,9,0.9583971390422228,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS39,6.895,0.022587621000000002,Meat,143.7812,OUT017,2007,1994.7368,6,0.9348910006746494,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDL22,16.849999999999998,0.036213953,Snack Foods,92.5488,OUT027,1985,2625.9152,28,0.9178236805046006,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDQ20,8.325,0.029779207000000002,Fruits and Vegetables,39.3138,OUT035,2004,974.7312,9,0.9294568319372455,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
DRB24,8.785,0.020693619,Soft Drinks,153.1656,OUT017,2007,1853.5872,6,1.0047209133457047,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DRI51,17.25,0.042037073,Dairy,172.6764,OUT027,1985,6183.9504,28,1.0319385142428559,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ60,19.35,0.062516602,Baking Goods,163.9184,OUT035,2004,3137.2496,9,0.9294568159544849,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDB40,17.5,0.012620221000000001,Dairy,144.8102,OUT010,1998,291.6204,15,1.5422992921129088,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDO15,16.75,0.008615000000000001,Meat,72.4038,OUT017,2007,739.038,6,0.8796765632985951,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDI53,8.895,0.137618927,Frozen Foods,161.5236,OUT035,2004,1772.3596,9,1.032729802441781,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDZ14,7.71,0.04758869599999999,Dairy,122.4756,OUT046,1997,605.878,16,0.9222899181507122,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCD54,21.099999999999998,0.050790917000000005,Household,142.7786,OUT019,1985,144.4786,28,1.6148105890803641,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDF28,15.7,0.037864721000000004,Frozen Foods,124.1046,OUT046,1997,1120.5414,16,0.8747287913603855,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD39,16.7,0.070551723,Dairy,217.685,OUT017,2007,2163.85,6,0.9275067583456744,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCN54,20.35,0.021326471,Household,76.1328,OUT046,1997,772.328,16,0.9222899089578492,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCO41,12.5,0.018955479,Health and Hygiene,100.1384,OUT017,2007,2167.8448,6,0.934890986009941,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDH45,15.1,0.105666833,Fruits and Vegetables,41.6796,OUT046,1997,495.3552,16,0.9222899138096411,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCD55,14.0,0.040725405,Household,43.4454,OUT010,1998,41.9454,15,1.5560143880304136,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DRK35,8.365,0.072252888,Hard Drinks,39.6506,OUT017,2007,834.9132,6,0.8796766153120825,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
FDM25,10.695,0.061008889000000004,Breakfast,177.5712,OUT017,2007,2636.5679999999998,6,0.9641442037309927,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCW30,5.21,0.011007815,Household,259.5962,OUT035,2004,2848.9582,9,0.9988808340341424,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDU15,13.65,0.0,Meat,37.9532,OUT045,2002,575.2512,11,0.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRN35,8.01,0.070247589,Hard Drinks,37.5532,OUT046,1997,1366.2216,16,0.9296326043491178,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDN28,5.88,0.030294931,Frozen Foods,104.09899999999999,OUT049,1999,412.796,14,1.0006230374789051,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK29,5.615,0.21051155800000002,Health and Hygiene,121.37299999999999,OUT010,1998,123.17299999999999,15,2.177694717233922,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDA49,19.7,0.0650227,Canned,87.0198,OUT049,1999,697.7584,14,0.8760887596708783,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDE40,15.599999999999998,0.173587926,Dairy,60.0194,OUT019,1985,123.8388,28,1.8000222695662955,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDD52,18.25,0.183579854,Dairy,110.85700000000001,OUT049,1999,1977.4260000000002,14,1.0006230345471216,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDZ31,15.35,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,2009,2492.7552,4,1.1465472345180863,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDA13,15.849999999999998,0.078174543,Canned,39.9506,OUT027,1985,721.0614,28,0.8704928837244507,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDU08,10.3,0.027292686,Fruits and Vegetables,101.2042,OUT013,1987,396.8168,26,0.9982383503717569,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU15,13.65,0.026602089,Meat,35.1532,OUT046,1997,790.9704,16,1.0610720930939945,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD45,8.615,0.116226984,Fruits and Vegetables,95.9436,OUT035,2004,2741.7644,9,1.0608181745688385,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY50,5.8,0.13122139300000002,Dairy,87.8172,OUT045,2002,1070.6064,11,1.1442114309022549,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDD08,8.3,0.035409328,Fruits and Vegetables,36.2506,OUT049,1999,834.9132,14,0.8760887650684128,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCE30,16.0,0.0,Household,210.4902,OUT045,2002,3610.6334,11,0.0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDB05,5.155,0.083327693,Frozen Foods,247.2776,OUT049,1999,5944.2624,14,0.9237238347474941,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS09,8.895,0.08125293,Snack Foods,49.8008,OUT045,2002,1062.6168,11,0.9241603414474484,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDZ07,15.1,0.0,Fruits and Vegetables,63.7194,OUT018,2009,1362.2268,4,0.0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDS57,15.5,0.103422709,Snack Foods,144.847,OUT035,2004,1717.764,9,1.0280640050683891,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX28,6.325,0.125688044,Frozen Foods,100.9042,OUT018,2009,2083.2882,4,1.288688898946168,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN56,5.46,0.18744331399999997,Fruits and Vegetables,145.8786,OUT019,1985,288.9572,28,1.5315372022699867,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDX44,9.3,0.04295842,Fruits and Vegetables,89.3172,OUT035,2004,2051.9956,9,0.9221155218557286,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCF19,13.0,0.034938717,Household,49.0034,OUT027,1985,826.2578,28,0.8704928849916085,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCA17,20.6,0.045603215,Health and Hygiene,149.2392,OUT018,2009,4026.7584,4,1.176429214291493,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDY40,15.5,0.085834992,Frozen Foods,49.6692,OUT046,1997,788.3072,16,1.0606104916817958,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCX54,9.195,0.048050783,Household,105.6622,OUT035,2004,1693.7952,9,0.9294568131409852,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDK28,5.695,0.06558990599999999,Frozen Foods,258.2646,OUT046,1997,5410.9566,16,0.9296326025460356,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDI32,17.7,0.17352903600000003,Fruits and Vegetables,113.2834,OUT027,1985,4376.9692,28,1.055756479479624,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDT11,5.94,0.029492018,Breads,188.0556,OUT018,2009,938.778,4,0.8782920778177383,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
