department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,sum_metric,total_score
4,2,1,2,35,4.0,8,0,0,62,0,4.0,124
4,2,0,1,30,4.0,3,0,0,59,0,4.0,59
1,3,1,1,43,4.0,6,0,0,50,0,4.0,50
7,2,1,2,34,4.0,2,1,0,47,0,5.0,94
4,2,1,1,26,3.0,2,1,0,60,0,4.0,60
1,2,1,1,45,3.0,13,0,0,63,0,3.0,63
8,2,0,1,45,4.0,19,0,0,78,0,4.0,78
5,2,0,1,38,5.0,3,1,0,69,0,6.0,69
4,3,0,1,32,5.0,7,1,0,61,0,6.0,61
4,2,1,2,34,5.0,6,1,0,62,0,6.0,124
4,2,1,1,32,3.0,4,0,0,54,0,3.0,54
7,2,1,1,52,4.0,19,0,0,51,0,4.0,51
4,2,1,1,42,5.0,5,0,0,61,0,5.0,61
7,2,1,1,35,5.0,4,0,0,47,0,5.0,47
7,3,1,1,44,3.0,17,0,0,49,0,3.0,49
4,3,0,1,33,1.0,5,0,0,60,0,1.0,60
7,2,1,1,29,3.0,5,0,0,51,0,3.0,51
7,2,1,2,32,5.0,4,0,0,51,0,5.0,102
4,2,1,1,51,5.0,3,1,0,59,0,6.0,59
7,2,0,1,32,3.0,2,1,0,41,0,4.0,41
5,2,0,4,42,3.0,15,0,0,72,0,3.0,288
7,3,1,5,31,1.0,7,0,0,50,0,1.0,250
5,3,0,1,42,3.0,9,0,0,70,0,3.0,70
7,3,1,2,42,3.0,3,0,0,45,0,3.0,90
7,2,1,1,40,1.0,12,0,0,48,0,1.0,48
5,2,0,1,28,4.0,3,1,0,84,1,5.0,84
4,2,1,1,28,2.0,5,0,0,52,0,2.0,52
7,2,1,1,31,4.0,3,0,0,64,1,4.0,64
4,2,1,1,41,3.0,4,0,0,60,0,3.0,60
4,3,0,1,35,3.0,8,1,0,58,1,4.0,58
3,2,1,1,47,3.0,7,1,0,61,0,4.0,61
6,3,1,1,34,5.0,8,1,0,91,0,6.0,91
7,2,1,1,27,4.0,3,0,0,51,0,4.0,51
4,2,1,2,24,3.0,1,0,0,63,0,3.0,126
7,2,1,1,31,1.0,4,1,0,48,0,2.0,48
0,2,1,1,28,1.0,2,0,0,80,0,1.0,80
4,2,0,1,25,3.0,1,0,0,61,0,3.0,61
7,2,1,1,53,1.0,3,0,0,49,0,1.0,49
7,2,1,1,26,5.0,2,0,0,45,0,5.0,45
7,2,1,1,30,3.0,1,1,0,53,0,4.0,53
4,3,1,1,36,4.0,7,0,0,56,0,4.0,56
5,2,1,2,35,3.0,8,0,0,72,0,3.0,144
7,3,1,1,36,3.0,6,0,0,47,0,3.0,47
0,2,1,2,27,2.0,3,1,0,84,0,3.0,168
4,2,0,1,31,2.0,3,0,0,60,0,2.0,60
5,2,1,1,33,4.0,7,0,0,68,0,4.0,68
2,2,0,1,29,1.0,3,0,0,51,0,1.0,51
5,3,1,1,39,4.0,15,1,0,69,0,5.0,69
7,2,1,1,37,2.0,7,0,0,53,0,2.0,53
8,2,1,1,50,3.0,8,1,0,77,0,4.0,77
8,2,1,2,32,4.0,6,1,0,78,0,5.0,156
7,2,1,1,32,1.0,9,0,0,52,0,1.0,52
7,2,1,2,51,4.0,8,0,0,49,0,4.0,98
1,2,1,1,39,5.0,4,1,0,55,0,6.0,55
7,2,1,1,28,4.0,2,0,0,45,0,4.0,45
8,2,1,1,50,4.0,3,0,0,82,0,4.0,82
4,2,0,1,30,3.0,1,1,0,60,0,4.0,60
4,2,1,2,40,1.0,4,0,0,65,0,1.0,130
7,2,1,1,32,1.0,5,0,0,49,0,1.0,49
1,2,0,1,30,3.0,3,1,0,54,0,4.0,54
5,2,1,4,23,3.0,1,0,0,71,0,3.0,284
7,2,1,1,24,1.0,2,1,0,47,0,2.0,47
4,2,0,1,37,2.0,8,0,0,61,0,2.0,61
2,2,0,1,28,1.0,6,0,0,49,0,1.0,49
1,2,1,1,35,3.0,3,1,0,60,0,4.0,60
8,2,1,1,28,3.0,2,0,0,82,0,3.0,82
5,3,0,1,49,1.0,18,0,0,71,0,1.0,71
4,2,0,1,31,3.0,1,1,0,57,0,4.0,57
5,2,0,2,49,3.0,14,0,0,73,0,3.0,146
7,2,0,1,48,4.0,15,0,0,50,0,4.0,50
7,2,1,1,42,3.0,7,0,0,48,0,3.0,48
8,2,1,1,30,3.0,5,1,0,81,0,4.0,81
5,2,0,1,28,3.0,2,0,0,70,0,3.0,70
4,2,0,2,29,5.0,4,1,0,57,0,6.0,114
8,2,1,1,37,5.0,7,1,0,80,1,6.0,80
6,2,1,1,31,3.0,3,0,0,84,0,3.0,84
4,2,0,1,33,1.0,6,0,0,60,0,1.0,60
4,3,0,1,35,4.0,7,0,0,58,0,4.0,58
7,2,1,1,29,3.0,4,1,0,49,0,4.0,49
5,3,1,1,34,5.0,10,1,0,74,0,6.0,74
6,3,1,1,31,5.0,4,1,0,89,0,6.0,89
7,2,0,1,27,3.0,3,1,0,53,0,4.0,53
5,2,0,1,35,2.0,2,0,0,70,0,2.0,70
7,2,0,3,27,1.0,2,0,0,47,0,1.0,141
2,2,1,1,32,1.0,3,0,0,44,0,1.0,44
4,3,1,1,45,2.0,13,0,0,57,0,2.0,57
2,2,1,1,44,2.0,6,0,0,52,0,2.0,52
2,2,0,1,28,3.0,1,0,0,50,0,3.0,50
5,3,1,1,34,5.0,2,0,0,73,0,5.0,73
7,3,0,1,34,3.0,3,1,0,49,0,4.0,49
7,3,1,1,39,3.0,11,0,0,62,1,3.0,62
7,2,1,1,30,5.0,5,1,0,46,0,6.0,46
7,3,0,2,34,3.0,3,0,0,51,0,3.0,102
3,3,1,1,43,3.0,11,0,0,62,0,3.0,62
5,2,1,1,34,2.0,5,0,0,67,0,2.0,67
2,2,0,1,31,3.0,2,0,0,46,0,3.0,46
4,2,1,1,46,5.0,5,1,0,56,0,6.0,56
7,3,1,1,34,3.0,4,1,0,48,1,4.0,48
7,2,1,1,47,3.0,7,1,1,50,1,5.0,50
4,2,1,1,28,3.0,1,0,0,64,0,3.0,64
4,3,0,1,48,5.0,18,1,0,59,0,6.0,59
4,1,1,1,26,2.0,3,0,0,61,0,2.0,61
2,3,0,1,32,5.0,3,1,0,54,0,6.0,54
2,3,1,1,53,5.0,7,1,0,47,0,6.0,47
8,2,0,1,40,3.0,4,0,0,80,0,3.0,80
4,3,1,1,37,5.0,4,1,0,62,0,6.0,62
7,2,1,1,38,3.0,9,0,0,49,0,3.0,49
1,2,1,2,26,3.0,2,1,0,62,0,4.0,124
8,3,1,2,43,5.0,6,1,0,78,1,6.0,156
5,3,0,4,59,3.0,13,0,0,74,0,3.0,296
7,2,1,3,31,3.0,4,1,0,52,0,4.0,156
1,2,1,1,29,5.0,6,1,0,63,0,6.0,63
4,2,0,1,42,4.0,11,1,0,59,0,5.0,59
5,2,0,1,34,4.0,3,1,0,67,0,5.0,67
0,2,1,2,31,3.0,6,0,0,82,0,3.0,164
4,2,0,1,34,3.0,8,0,0,58,0,3.0,58
8,3,0,1,55,5.0,12,1,0,79,0,6.0,79
4,2,1,1,45,4.0,15,0,0,66,0,4.0,66
4,3,1,1,46,3.0,5,1,0,57,0,4.0,57
0,2,1,1,30,3.0,7,1,0,80,1,4.0,80
4,2,1,1,29,5.0,6,0,0,57,0,5.0,57
5,2,0,2,30,1.0,8,1,0,67,0,2.0,134
7,2,1,2,37,1.0,4,0,0,49,0,1.0,98
5,2,1,1,27,5.0,4,1,0,73,0,6.0,73
1,3,1,2,34,4.0,9,1,0,59,0,5.0,118
7,2,0,1,29,4.0,2,0,0,49,0,4.0,49
1,2,1,1,31,5.0,5,1,0,65,0,6.0,65
4,3,0,2,39,5.0,4,0,0,57,0,5.0,114
4,2,0,2,32,4.0,7,1,0,57,0,5.0,114
8,2,1,2,25,3.0,1,1,0,79,0,4.0,158
0,2,1,1,30,5.0,5,1,0,84,0,6.0,84
3,2,0,1,29,3.0,1,1,0,56,0,4.0,56
8,2,0,2,23,5.0,2,0,0,92,1,5.0,184
7,2,1,1,27,3.0,1,0,0,48,0,3.0,48
4,2,1,1,35,4.0,7,0,0,60,0,4.0,60
0,2,1,2,39,3.0,9,0,0,88,0,3.0,176
2,1,1,1,24,3.0,2,0,0,43,0,3.0,43
7,2,0,1,54,5.0,8,0,0,99,1,5.0,99
3,2,1,1,33,3.0,1,0,0,61,0,3.0,61
2,2,1,1,54,4.0,4,0,0,48,0,4.0,48
7,2,1,1,30,4.0,5,0,0,48,0,4.0,48
4,2,1,1,32,4.0,7,1,0,57,0,5.0,57
4,2,0,1,44,2.0,10,0,0,58,0,2.0,58
6,2,1,2,29,4.0,4,1,0,83,0,5.0,166
4,2,1,1,24,3.0,2,0,0,55,0,3.0,55
2,2,1,2,28,1.0,2,0,0,45,0,1.0,90
8,2,1,1,50,4.0,2,0,0,80,0,4.0,80
3,2,1,1,32,3.0,3,1,0,59,0,4.0,59
4,2,1,1,35,4.0,9,1,0,61,0,5.0,61
5,2,1,1,37,4.0,9,0,0,75,0,4.0,75
4,1,0,3,25,4.0,3,0,0,58,0,4.0,174
7,3,1,1,33,4.0,7,0,0,56,0,4.0,56
8,2,1,1,32,4.0,5,1,0,81,0,5.0,81
4,2,1,1,34,1.0,9,0,0,63,0,1.0,63
8,3,0,1,52,3.0,4,0,0,80,0,3.0,80
0,3,1,1,50,5.0,23,1,0,82,0,6.0,82
1,2,1,1,27,3.0,1,1,0,62,0,4.0,62
0,2,1,1,31,4.0,2,0,0,88,0,4.0,88
5,2,0,1,40,1.0,6,0,0,63,0,1.0,63
8,2,0,1,38,4.0,5,1,0,80,0,5.0,80
2,2,1,1,30,4.0,5,1,0,49,0,5.0,49
7,3,1,1,44,3.0,4,0,0,49,0,3.0,49
8,3,1,2,37,3.0,10,1,0,83,0,4.0,166
2,3,1,1,42,3.0,12,0,0,45,0,3.0,45
7,2,1,1,44,3.0,17,0,0,50,0,3.0,50
4,2,0,1,30,5.0,6,0,0,76,1,5.0,76
8,2,0,1,60,5.0,7,0,0,82,0,5.0,82
0,2,0,1,32,4.0,9,1,0,84,1,5.0,84
7,2,1,1,32,3.0,5,1,0,51,0,4.0,51
2,3,0,1,40,5.0,2,1,0,48,0,6.0,48
4,2,0,1,28,3.0,1,0,0,56,0,3.0,56
7,3,1,1,40,1.0,9,0,0,56,0,1.0,56
5,2,1,1,37,4.0,3,1,0,70,0,5.0,70
2,2,1,1,38,1.0,7,0,0,47,0,1.0,47
6,3,1,1,32,4.0,5,0,0,85,0,4.0,85
7,2,1,1,26,3.0,1,0,0,60,1,3.0,60
7,2,1,1,29,4.0,3,0,0,52,0,4.0,52
0,2,1,1,27,5.0,2,0,0,84,0,5.0,84
8,2,1,1,27,3.0,2,0,0,75,0,3.0,75
3,2,1,1,27,3.0,1,0,0,55,0,3.0,55
4,2,1,2,38,5.0,2,1,0,52,0,6.0,104
5,2,1,1,29,3.0,5,0,0,70,0,3.0,70
4,2,1,1,45,5.0,10,1,0,65,0,6.0,65
7,2,1,1,32,2.0,7,0,1,97,1,3.0,97
7,2,0,1,33,1.0,7,0,0,51,0,1.0,51
0,2,1,1,33,3.0,3,0,0,86,0,3.0,86
7,2,1,2,43,1.0,6,0,0,47,0,1.0,94
1,2,1,1,26,4.0,3,0,0,58,0,4.0,58
8,2,0,1,49,3.0,19,1,0,78,1,4.0,78
7,3,0,1,48,3.0,14,0,0,49,0,3.0,49
8,2,0,2,32,2.0,6,0,0,80,0,2.0,160
5,2,1,1,35,5.0,8,1,0,73,0,6.0,73
7,2,1,2,32,1.0,7,0,0,55,0,1.0,110
7,2,1,2,24,3.0,1,0,0,48,0,3.0,96
4,2,1,1,30,3.0,5,0,0,61,0,3.0,61
0,2,1,1,27,4.0,4,0,0,83,0,4.0,83
8,2,1,1,26,2.0,1,0,0,83,0,2.0,83
7,2,1,2,33,3.0,4,0,0,46,0,3.0,92
4,2,0,2,35,4.0,8,1,0,59,0,5.0,118
5,2,1,1,46,2.0,13,0,0,70,0,2.0,70
7,2,1,1,25,2.0,2,0,0,50,0,2.0,50
7,3,1,1,33,3.0,6,0,0,45,0,3.0,45
0,2,0,1,27,3.0,4,0,0,89,0,3.0,89
7,2,1,1,39,4.0,10,0,0,53,0,4.0,53
7,2,1,1,35,1.0,10,0,0,46,0,1.0,46
7,2,1,1,34,1.0,6,0,0,50,0,1.0,50
5,3,1,1,53,5.0,11,0,0,71,0,5.0,71
7,2,1,1,30,4.0,8,0,0,55,0,4.0,55
7,2,1,1,30,3.0,6,0,0,49,0,3.0,49
7,2,1,1,52,5.0,13,0,0,53,0,5.0,53
1,2,0,1,28,3.0,1,0,0,60,0,3.0,60
7,2,1,1,41,4.0,3,0,0,50,0,4.0,50
4,3,1,1,39,3.0,4,1,0,60,1,4.0,60
4,2,1,1,31,3.0,4,1,1,59,0,5.0,59
5,3,0,1,36,3.0,5,0,0,70,0,3.0,70
8,2,1,1,36,1.0,2,0,0,81,0,1.0,81
0,3,1,2,35,3.0,5,1,0,84,0,4.0,168
7,2,0,1,27,4.0,4,0,0,47,0,4.0,47
7,3,0,1,32,1.0,6,0,0,46,0,1.0,46
8,2,1,1,49,3.0,3,1,0,79,1,4.0,79
7,3,1,1,44,5.0,4,1,0,51,0,6.0,51
8,2,0,1,29,3.0,2,0,0,82,0,3.0,82
5,2,0,1,33,3.0,4,1,0,71,0,4.0,71
7,3,1,1,45,5.0,15,0,0,53,0,5.0,53
4,3,1,1,57,4.0,15,0,0,61,0,4.0,61
5,2,0,1,30,5.0,6,1,0,66,0,6.0,66
4,2,1,1,37,3.0,3,0,0,54,0,3.0,54
5,2,0,3,30,3.0,2,0,0,68,0,3.0,204
8,3,1,1,30,4.0,3,1,0,82,0,5.0,82
7,2,1,2,34,3.0,2,0,1,61,1,4.0,122
4,2,0,1,36,5.0,8,1,0,62,0,6.0,62
7,2,1,1,28,5.0,3,0,0,54,0,5.0,54
7,2,1,1,29,2.0,3,0,0,51,0,2.0,51
0,2,1,1,26,4.0,3,1,0,86,0,5.0,86
1,2,1,1,30,5.0,4,1,0,57,0,6.0,57
4,2,1,1,60,4.0,8,1,1,61,1,6.0,61
7,2,1,1,34,2.0,6,0,0,52,0,2.0,52
5,3,0,3,34,3.0,7,1,0,67,0,4.0,201
4,2,0,1,23,3.0,1,0,0,61,0,3.0,61
4,2,1,1,32,5.0,6,0,0,58,0,5.0,58
0,2,1,1,30,3.0,6,0,0,88,0,3.0,88
7,2,1,1,28,3.0,3,0,0,49,0,3.0,49
5,2,0,1,30,5.0,3,1,0,70,0,6.0,70
7,2,1,1,24,3.0,1,1,0,52,0,4.0,52
2,3,1,1,31,3.0,5,0,0,56,0,3.0,56
5,3,1,1,42,3.0,3,1,0,65,0,4.0,65
4,2,1,1,28,3.0,4,0,0,59,0,3.0,59
0,2,1,1,44,3.0,12,0,0,85,0,3.0,85
7,2,0,1,26,1.0,2,0,0,50,0,1.0,50
4,2,1,1,50,2.0,19,0,0,60,0,2.0,60
8,2,1,1,33,5.0,7,1,0,75,0,6.0,75
5,2,1,2,28,2.0,2,1,0,65,1,3.0,130
0,2,1,1,34,3.0,4,0,0,82,0,3.0,82
5,2,0,1,35,3.0,6,0,0,70,0,3.0,70
0,3,1,1,31,5.0,2,0,0,87,0,5.0,87
7,3,1,1,48,1.0,8,0,0,48,0,1.0,48
4,3,1,1,45,4.0,13,0,0,58,0,4.0,58
7,2,1,1,36,2.0,5,0,0,53,0,2.0,53
2,2,1,1,29,3.0,7,0,0,49,0,3.0,49
4,2,1,1,43,3.0,15,0,0,61,0,3.0,61
5,2,1,1,29,1.0,7,0,0,69,0,1.0,69
4,3,0,1,39,4.0,3,1,0,63,0,5.0,63
5,2,0,3,23,3.0,1,0,0,69,0,3.0,207
4,2,0,1,44,3.0,17,0,0,61,0,3.0,61
7,2,1,1,28,3.0,3,1,0,50,1,4.0,50
4,2,1,1,32,5.0,4,0,0,63,0,5.0,63
5,2,1,1,39,2.0,5,1,0,67,0,3.0,67
8,2,1,1,30,5.0,6,1,1,78,0,7.0,78
0,2,1,3,40,5.0,4,1,0,85,0,6.0,255
5,3,0,1,44,2.0,14,0,0,71,0,2.0,71
0,3,1,1,34,5.0,2,0,0,85,1,5.0,85
1,2,0,1,29,3.0,1,0,0,59,0,3.0,59
4,2,1,2,37,4.0,3,0,0,59,0,4.0,118
7,2,1,1,26,4.0,4,0,0,47,0,4.0,47
1,2,1,1,32,4.0,6,1,0,55,0,5.0,55
8,2,0,1,27,4.0,2,1,0,85,0,5.0,85
7,3,0,1,37,3.0,7,0,0,50,0,3.0,50
7,3,0,1,33,1.0,4,0,0,50,0,1.0,50
7,2,1,1,23,3.0,1,1,0,43,0,4.0,43
7,3,1,1,44,3.0,19,1,1,89,1,5.0,89
7,2,1,1,28,3.0,1,0,0,49,0,3.0,49
7,2,1,1,27,3.0,6,1,0,51,0,4.0,51
7,3,1,1,43,2.0,8,0,0,49,0,2.0,49
0,2,1,2,30,3.0,4,0,0,87,0,3.0,174
2,1,0,1,24,4.0,2,0,0,49,0,4.0,49
7,2,1,1,33,4.0,6,0,0,53,0,4.0,53
7,2,0,2,32,1.0,7,0,0,53,0,1.0,106
7,2,1,1,32,5.0,5,0,0,50,0,5.0,50
7,2,1,1,40,1.0,9,0,0,52,0,1.0,52
4,2,1,1,34,3.0,9,0,0,55,0,3.0,55
4,3,0,1,41,2.0,8,0,0,63,0,2.0,63
5,2,0,1,30,2.0,5,0,0,68,0,2.0,68
0,3,1,1,42,2.0,5,0,0,80,0,2.0,80
7,2,1,1,46,5.0,14,1,0,48,0,6.0,48
7,3,1,1,29,5.0,2,1,0,50,0,6.0,50
7,3,0,1,40,3.0,4,0,0,49,0,3.0,49
0,2,1,1,27,3.0,1,0,0,85,0,3.0,85
5,2,1,2,41,3.0,7,0,0,68,0,3.0,136
2,2,0,1,27,5.0,3,1,0,49,1,6.0,49
7,2,1,2,36,2.0,4,0,0,47,0,2.0,94
0,2,1,2,33,3.0,7,0,0,84,0,3.0,168
1,2,1,1,32,4.0,4,0,0,59,0,4.0,59
7,2,0,1,54,2.0,14,0,0,48,0,2.0,48
8,2,0,1,26,3.0,1,0,0,82,0,3.0,82
6,3,1,1,38,5.0,3,1,0,82,0,6.0,82
0,2,1,1,37,5.0,9,0,0,82,0,5.0,82
7,3,0,1,36,3.0,7,0,0,52,0,3.0,52
5,2,1,1,32,3.0,2,0,0,70,0,3.0,70
7,2,1,1,26,3.0,1,0,0,51,0,3.0,51
1,2,1,2,31,5.0,6,1,1,98,1,7.0,196
3,2,0,1,36,5.0,4,1,0,57,0,6.0,57
8,2,1,2,30,3.0,2,0,0,74,0,3.0,148
0,2,1,1,47,3.0,4,0,0,86,0,3.0,86
4,2,0,1,28,3.0,6,0,0,60,0,3.0,60
2,2,1,1,34,3.0,4,0,0,48,0,3.0,48
5,3,0,1,55,4.0,25,1,0,72,0,5.0,72
0,2,1,1,32,4.0,5,0,0,82,0,4.0,82
7,3,1,1,29,1.0,5,1,0,49,0,2.0,49
8,2,0,1,39,3.0,2,0,0,80,0,3.0,80
7,2,1,2,29,5.0,4,0,0,54,0,5.0,108
0,2,1,2,25,5.0,3,0,0,81,0,5.0,162
4,2,0,1,33,4.0,6,0,0,63,0,4.0,63
4,2,0,1,35,1.0,6,0,0,60,0,1.0,60
8,2,1,1,32,1.0,6,1,0,75,0,2.0,75
0,2,1,2,38,3.0,9,0,0,85,0,3.0,170
4,3,1,1,38,4.0,7,0,0,60,0,4.0,60
2,2,1,1,57,3.0,16,0,0,48,0,3.0,48
8,3,1,1,49,3.0,19,0,0,80,0,3.0,80
2,2,1,1,33,5.0,6,1,0,47,0,6.0,47
8,2,1,1,31,3.0,3,0,0,73,0,3.0,73
5,2,0,2,51,3.0,7,0,0,73,0,3.0,146
3,2,1,1,42,3.0,6,0,0,61,0,3.0,61
4,2,1,1,35,5.0,7,1,0,59,0,6.0,59
4,2,0,1,44,3.0,4,0,0,61,0,3.0,61
5,3,0,1,39,5.0,11,1,0,71,0,6.0,71
8,3,1,1,32,3.0,4,1,0,79,0,4.0,79
6,3,1,1,38,3.0,6,0,0,87,0,3.0,87
5,3,1,1,48,1.0,17,0,0,70,0,1.0,70
1,2,1,1,31,4.0,4,1,0,61,0,5.0,61
7,2,1,1,29,3.0,1,1,0,50,0,4.0,50
8,2,1,1,26,3.0,1,0,0,78,0,3.0,78
0,2,1,2,25,5.0,3,1,0,84,0,6.0,168
5,2,0,1,33,4.0,5,1,0,66,0,5.0,66
4,3,1,1,45,3.0,3,0,0,60,0,3.0,60
4,2,1,1,36,3.0,2,1,0,58,0,4.0,58
8,3,1,1,41,3.0,16,0,0,81,0,3.0,81
7,2,1,1,39,4.0,4,1,1,49,0,6.0,49
3,2,1,1,31,5.0,2,1,0,60,0,6.0,60
8,2,0,1,30,5.0,2,0,0,79,0,5.0,79
4,2,1,1,31,4.0,7,1,0,64,0,5.0,64
7,2,1,1,36,2.0,8,0,0,52,0,2.0,52
8,2,1,1,35,3.0,3,0,0,91,1,3.0,91
1,2,1,1,32,3.0,6,0,0,61,0,3.0,61
1,2,1,1,27,5.0,2,1,0,59,0,6.0,59
4,3,1,1,43,4.0,7,1,0,58,0,5.0,58
1,2,0,1,28,1.0,6,0,0,61,0,1.0,61
4,2,0,1,37,2.0,8,0,0,60,0,2.0,60
1,2,1,2,27,3.0,1,0,0,59,0,3.0,118
1,2,1,1,28,3.0,1,0,0,57,0,3.0,57
4,2,1,1,41,3.0,4,1,0,59,0,4.0,59
3,2,1,1,33,5.0,3,1,0,59,0,6.0,59
5,2,1,1,25,3.0,4,1,0,69,0,4.0,69
7,3,1,1,34,5.0,8,0,0,48,0,5.0,48
2,2,0,1,28,3.0,3,1,0,54,0,4.0,54
4,3,0,1,51,5.0,12,0,0,62,0,5.0,62
0,2,1,1,35,1.0,6,0,0,84,0,1.0,84
0,2,0,2,31,5.0,2,0,0,84,0,5.0,168
4,2,1,1,39,1.0,3,1,0,57,0,2.0,57
8,3,1,1,32,4.0,2,0,0,81,0,4.0,81
7,2,0,1,33,5.0,6,0,0,48,0,5.0,48
4,2,1,1,27,5.0,4,1,0,61,1,6.0,61
5,2,1,1,41,5.0,6,0,0,71,0,5.0,71
6,2,1,1,28,5.0,4,1,0,82,0,6.0,82
7,3,0,1,54,4.0,27,0,0,53,0,4.0,53
7,2,1,3,34,1.0,2,0,0,50,0,1.0,150
5,3,1,1,32,4.0,3,1,0,69,0,5.0,69
4,2,0,2,42,4.0,12,0,0,57,0,4.0,114
8,2,1,1,46,5.0,16,1,0,78,1,6.0,78
8,2,1,3,32,3.0,6,1,0,79,0,4.0,237
0,2,0,1,30,3.0,2,0,0,84,0,3.0,84
0,2,1,1,31,4.0,2,0,0,83,0,4.0,83
8,2,0,1,35,5.0,9,1,0,79,0,6.0,79
8,2,1,1,40,5.0,10,0,0,80,0,5.0,80
5,2,0,1,28,3.0,1,0,0,66,0,3.0,66
1,2,1,1,29,3.0,1,1,0,58,1,4.0,58
5,3,1,1,42,3.0,13,0,0,76,0,3.0,76
2,2,1,1,59,3.0,2,0,0,52,0,3.0,52
0,2,0,1,27,3.0,2,1,0,86,1,4.0,86
7,2,1,1,43,4.0,5,0,0,45,0,4.0,45
5,2,0,2,30,3.0,4,1,0,68,0,4.0,136
7,2,0,1,26,3.0,2,0,0,46,0,3.0,46
7,2,1,1,31,1.0,4,0,0,48,0,1.0,48
7,2,1,1,33,3.0,5,1,0,52,1,4.0,52
2,3,1,1,38,5.0,6,1,0,54,0,6.0,54
8,2,1,2,33,3.0,7,1,0,80,0,4.0,160
3,2,1,1,33,2.0,3,0,0,57,0,2.0,57
7,2,1,2,34,2.0,3,0,0,47,0,2.0,94
4,2,1,3,41,3.0,4,1,0,60,0,4.0,180
7,2,1,1,36,4.0,9,1,0,53,0,5.0,53
1,2,0,1,36,3.0,4,0,0,58,0,3.0,58
7,2,1,1,31,3.0,2,0,0,48,0,3.0,48
0,2,1,1,39,3.0,14,0,0,86,0,3.0,86
5,2,0,1,25,3.0,1,0,0,71,0,3.0,71
5,2,0,1,43,3.0,4,0,0,67,0,3.0,67
4,2,1,1,29,5.0,3,0,0,60,0,5.0,60
7,2,1,1,32,3.0,8,0,0,51,0,3.0,51
8,2,0,1,48,3.0,4,0,0,81,0,3.0,81
7,2,1,1,45,3.0,5,0,0,50,0,3.0,50
5,2,1,1,32,1.0,6,0,0,71,0,1.0,71
1,3,1,1,37,2.0,9,0,0,62,0,2.0,62
7,2,1,2,29,5.0,3,1,1,51,1,7.0,102
4,1,0,1,24,3.0,1,0,0,97,1,3.0,97
4,2,0,2,29,3.0,4,0,0,60,0,3.0,120
5,2,1,1,25,1.0,2,0,0,70,0,1.0,70
5,2,1,2,27,3.0,3,0,0,70,0,3.0,140
4,3,1,1,48,4.0,20,0,0,58,0,4.0,58
7,2,1,2,29,3.0,3,0,0,50,0,3.0,100
4,2,1,1,31,3.0,1,0,0,58,0,3.0,58
7,2,1,1,24,3.0,1,0,0,48,0,3.0,48
0,2,1,1,30,5.0,8,1,0,84,0,6.0,84
8,3,0,1,60,4.0,9,1,0,82,0,5.0,82
4,2,0,1,29,3.0,7,1,0,60,0,4.0,60
2,2,1,1,27,5.0,4,1,0,48,0,6.0,48
7,3,1,1,31,5.0,5,1,0,48,1,6.0,48
4,2,0,1,44,5.0,3,1,0,57,0,6.0,57
0,2,1,2,31,5.0,7,1,0,82,0,6.0,164
4,2,1,1,33,5.0,8,1,0,57,0,6.0,57
1,1,1,1,22,3.0,1,0,0,58,0,3.0,58
4,2,0,2,26,3.0,2,0,0,59,0,3.0,118
8,2,0,1,31,3.0,5,0,0,84,0,3.0,84
1,2,1,1,38,5.0,9,1,0,59,0,6.0,59
1,2,1,1,24,3.0,1,0,0,55,0,3.0,55
7,2,1,1,39,3.0,4,0,0,49,0,3.0,49
4,2,1,1,30,2.0,3,0,0,61,0,2.0,61
7,2,1,2,30,5.0,3,1,0,51,0,6.0,102
7,3,1,1,46,4.0,17,0,0,53,0,4.0,53
7,3,1,1,33,3.0,7,0,0,50,0,3.0,50
1,2,1,1,31,3.0,5,0,0,62,0,3.0,62
0,3,1,2,48,5.0,6,0,0,86,0,5.0,172
7,2,1,1,32,2.0,4,0,0,51,0,2.0,51
2,2,0,1,34,5.0,8,1,0,52,0,6.0,52
8,2,0,1,30,1.0,5,0,0,80,0,1.0,80
7,2,1,1,43,1.0,16,0,0,49,0,1.0,49
4,2,0,1,35,4.0,6,0,0,55,0,4.0,55
4,3,0,1,34,3.0,7,1,0,54,0,4.0,54
4,2,1,1,31,5.0,7,0,0,58,0,5.0,58
1,2,1,1,35,3.0,3,0,0,60,0,3.0,60
7,3,1,1,29,5.0,2,0,0,48,0,5.0,48
8,2,1,1,33,2.0,10,0,0,82,1,2.0,82
2,3,0,1,36,1.0,8,0,0,55,0,1.0,55
7,3,1,1,47,5.0,7,0,0,53,0,5.0,53
7,2,1,2,26,2.0,2,1,0,50,1,3.0,100
7,3,1,1,33,3.0,3,1,0,51,0,4.0,51
5,3,0,1,42,3.0,2,0,0,69,0,3.0,69
5,2,1,1,35,3.0,7,0,0,72,0,3.0,72
7,2,1,1,30,2.0,7,1,0,47,0,3.0,47
5,2,0,1,51,3.0,4,0,0,72,0,3.0,72
0,2,1,1,35,3.0,8,0,0,86,0,3.0,86
7,2,1,1,33,5.0,7,1,0,53,0,6.0,53
7,3,1,1,37,4.0,9,1,0,51,0,5.0,51
7,2,1,1,22,3.0,1,1,0,43,0,4.0,43
7,2,1,1,44,3.0,2,0,0,51,0,3.0,51
1,3,1,2,46,4.0,15,0,0,58,0,4.0,116
7,2,1,1,36,4.0,4,0,0,49,0,4.0,49
